"SYMBOL","ENTREZID"
"FRMPD3","84443"
"IL13RA2","3598"
"DANT1","106029310"
"AKAP14","158798"
"RHOXF1","158800"
"PRR32","100130613"
"FRMD7","90167"
"SMIM10L2B-AS1","100287728"
"CT55","54967"
"CDR1","1038"
"SPANXA2-OT1","619455"
"MAGEC2","51438"
"MAGEA4-AS1","105373368"
"MAGEA4","4103"
"MAGEA10","4109"
"MAGEA3","4102"
"CSAG1","158511"
"MAGEA12","4111"
"MAGEA6","4105"
"MAGEA1","4100"
"ZFP92","139735"
"PLXNB3","5365"
"HCFC1-AS1","100873990"
"CTAG1A","246100"
"F8A3","474384"
"TMLHE-AS1","100507404"
"PRSS51","346702"
"PRSS55","203074"
"RP1L1","94137"
"FAM86B2","653333"
"FGF20","26281"
"FGL1","2267"
"PEBP4","157310"
"EBF2","64641"
"NUGGC","389643"
"LINC00589","619351"
"ADRB3","155"
"STAR","6770"
"ZMAT4","79698"
"ST18","9705"
"XKR4","114786"
"CERNA3","105375847"
"CYP7A1","1581"
"NKAIN3","286183"
"LINC01603","100505739"
"TRPA1","8989"
"KCNB2","9312"
"C8orf89","100130301"
"STAU2-AS1","100128126"
"STMN2","11075"
"FABP12","646486"
"CALB1","793"
"LINC01030","101937451"
"FSBP","100861412"
"BAALC-AS2","157556"
"SLC30A8","169026"
"SAMD12-AS1","552860"
"COLEC10","10584"
"MAL2-AS1","105375726"
"LYNX1-SLURP2","111188157"
"SPATC1","375686"
"GLIS3-AS1","84850"
"SLC1A1","6505"
"IGHEP2","3499"
"LURAP1L-AS1","101929467"
"SAXO1","158297"
"ACER2","340485"
"IFNE","338376"
"LRRC19","64922"
"EQTN","54586"
"SPINK4","27290"
"TRBV20OR9-2","6962"
"MSMP","692094"
"CCIN","881"
"SPATA31A1","647060"
"PGM5","5239"
"RORB","6096"
"GNA14","9630"
"OGN","4969"
"BAAT","570"
"TAL2","6887"
"LINC01505","100996590"
"LINC01509","101928720"
"SLC46A2","57864"
"RNF183","138065"
"TEX48","100505478"
"CRB2","286204"
"LHX2","9355"
"CFAP157","286207"
"PRRX2-AS1","101929437"
"LCN1","3933"
"OBP2A","29991"
"PAEP","5047"
"RNF224","643596"
"STPG3","441476"
"LINC01219","104355220"
"TRPM5","29850"
"OR51M1","390059"
"HPX","3263"
"C11orf16","56673"
"SAA2-SAA4","100528017"
"ANO3","63982"
"BDNF","627"
"CCDC73","493860"
"ALKBH3-AS1","100507300"
"FAM180B","399888"
"LRRC55","219527"
"PRG2","5553"
"SMTNL1","219537"
"CNTF","1270"
"MS4A14","84689"
"MS4A10","341116"
"SCGB1A1","7356"
"LBHD1","79081"
"HNRNPUL2-BSCL2","100534595"
"LGALS12","85329"
"FLRT1","23769"
"CCDC87","55231"
"LINC02584","100009613"
"SHANK2-AS1","100874198"
"SHANK2-AS3","220070"
"KRTAP5-8","57830"
"KRTAP5-10","387273"
"FOLR3","2352"
"GRM5","2915"
"MMP8","4317"
"MMP10","4319"
"CARD18","59082"
"ANKK1","255239"
"TMPRSS4","56649"
"SCN2B","6327"
"VSIG2","23584"
"STT3A-AS1","105369550"
"VSIG10L2","338667"
"TP53AIP1","63970"
"ADAMTS8","11095"
"ADAMTS15","170689"
"GLB1L3","112937"
"TUBB8","347688"
"IDI2-AS1","55853"
"AKR1C1","1645"
"AKR1C2","1646"
"TUBAL3","79861"
"CALML3-AS1","100132159"
"CALML3","810"
"ACBD7","414149"
"PCAT5","102578074"
"FXYD4","53828"
"ZNF32-AS2","414208"
"TMEM72-AS1","220980"
"TMEM72","643236"
"SLC18A3","6572"
"MRLN","100507027"
"C10orf105","414152"
"DDIT4-AS1","110806271"
"ZNF503-AS1","253264"
"SH2D4B","387694"
"FAM25A","643161"
"NUTM2D","728130"
"LIPJ","142910"
"LIPF","8513"
"LIPK","643414"
"LIPN","643418"
"HTR7","3363"
"CYP26C1","340665"
"CYP26A1","1592"
"HOGA1","112817"
"SFRP5","6425"
"HPSE2","60495"
"ABCC2","1244"
"DNMBP-AS1","100188954"
"KCNIP2-AS1","100289509"
"KCNIP2","30819"
"CYP17A1","1586"
"AS3MT","57412"
"CALHM3","119395"
"CFAP43","80217"
"CFAP58","159686"
"RBM20","282996"
"DMBT1","1755"
"CLRN3","119467"
"UTF1","8433"
"NRIP2","83714"
"LINC02417","101930162"
"PRMT8","56341"
"KCNA1","3736"
"LINC02367","101930452"
"GPRC5D","55507"
"LINC01559","283422"
"GRIN2B","2904"
"PLBD1-AS1","101928290"
"PDE6H","5149"
"LINC01489","101928340"
"RERGL","79785"
"IAPP","3375"
"C12orf71","728858"
"MANSC4","100287284"
"LALBA","3906"
"FAM186B","84070"
"TMPRSS12","283471"
"CELA1","1990"
"KRT7-AS","109729127"
"KRT75","9119"
"KRT6C","286887"
"KRT2","3849"
"KRT3","3850"
"KRT4","3851"
"KRT79","338785"
"KRT78","196374"
"SLC39A5","283375"
"MIP","4284"
"SDR9C7","121214"
"LINC02454","105369807"
"BEST3","144453"
"TSPAN8","7103"
"TRHDE","29953"
"MGAT4C","25834"
"C12orf50","160419"
"LINC02391","101930023"
"HAL","3034"
"LINC02452","105369924"
"ASCL4","121549"
"LINC02356","105369984"
"LINC01234","100506465"
"NOS1","4842"
"SRRM4","84530"
"CABP1","9478"
"HNF1A","6927"
"HPD","3242"
"THRIL","102659353"
"TMEM132B","114795"
"PSPC1-AS2","109729130"
"ATP12A","479"
"LINC00365","100874146"
"TEX26-AS1","100507064"
"LINC00571","100874188"
"FREM2-AS1","100874073"
"SIAH3","283514"
"CPB2","1361"
"LRRC63","220416"
"MED4-AS1","100873965"
"RB1-DT","100862704"
"KCNRG","283518"
"SLITRK1","114798"
"LINC00379","100874150"
"GPC5","2262"
"DCT","1638"
"HS6ST3","266722"
"ZIC5","85416"
"ZIC2","7546"
"NALCN-AS1","100885778"
"MYO16-AS1","100885782"
"LINC00370","105370357"
"LINC00399","104326054"
"F10","2159"
"PROZ","8858"
"GRTP1-AS1","100874068"
"LINC00452","643365"
"C13orf46","100507747"
"TMEM253","643382"
"OR5AU1","390445"
"RPGRIP1","57096"
"IL25","64806"
"DHRS2","10202"
"CPNE6","9362"
"TSSK4","283629"
"LINC02313","105370439"
"INSM2","84684"
"LINC00639","283547"
"ABHD12B","145447"
"LINC00520","645687"
"LINC02322","101927729"
"GPX2","2877"
"SYNJ2BP-COX16","100529257"
"ADAM20","8748"
"HEATR4","399671"
"SYNDIG1L","646658"
"LINC02288","283575"
"EML5","161436"
"ITPK1-AS1","319085"
"UNC79","57578"
"SERPINA6","866"
"SERPINA11","256394"
"SERPINA12","145264"
"BDKRB1","623"
"BEGAIN","57596"
"LBHD2","107984640"
"EXOC3L4","91828"
"LINC00677","105370683"
"TDRD9","122402"
"ASPG","374569"
"IGHV4-4","28401"
"IGHV3-11","28450"
"IGHV3-15","28448"
"IGHV3-48","28424"
"IGHV3-66","28412"
"TRPM1","4308"
"GJD2","57369"
"DPH6-DT","100507466"
"TMCO5A","145942"
"C15orf62","643338"
"PPP1R14D","54866"
"EXD1","161829"
"JMJD7","100137047"
"PLA2G4B","100137049"
"PLA2G4E-AS1","101928388"
"PLA2G4E","123745"
"PLA2G4D","283748"
"CAPN3","825"
"TGM5","9333"
"TGM7","116179"
"ELL3","80237"
"DUOXA2","405753"
"UNC13C","440279"
"GCOM1","145781"
"GCNT3","9245"
"C2CD4A","145741"
"C2CD4B","388125"
"TPM1-AS","111064646"
"CORO2B","10391"
"SALRNA2","104548973"
"CT62","196993"
"HIGD2B","123346"
"ISLR2","57611"
"CCDC33","80125"
"LMAN1L","79748"
"DNM1P35","100128285"
"ACSBG1","23205"
"ST20-MTHFS","100528021"
"CFAP161","161502"
"BNC1","646"
"AGBL1-AS1","727915"
"PLIN1","5346"
"IDH2-DT","105370966"
"SV2B","9899"
"LINC02207","101927153"
"LINC00923","91948"
"LINC02251","105371008"
"LINC02351","105371011"
"WFIKKN1","117166"
"IGFALS","3483"
"LINC02124","105371048"
"HS3ST6","64711"
"ATP6V0C","527"
"SEC14L5","9717"
"NPIPA2","642799"
"DNAH3","55567"
"NPIPB3","23117"
"ERN2","10595"
"CHP2","63928"
"LCMT1-AS2","100506655"
"GSG1L","146395"
"ATP2A1","487"
"ITFG1-AS1","101927102"
"ABCC11","85320"
"LINC02178","105371248"
"LINC02183","105371273"
"CES5A","221223"
"CETP","1071"
"PRSS54","221191"
"CDH8","1006"
"LINC00922","283867"
"KCTD19","146212"
"EDC4","23644"
"DPEP2NB","100131303"
"TMED6","146456"
"CLEC18B","497190"
"CTRB1","1504"
"VAT1L","57687"
"FOXF1","2294"
"RNASEK-C17orf49","100529209"
"TNFSF13","8741"
"SHBG","6462"
"ALOX12B","242"
"HES7","84667"
"DNAH9","1770"
"MYOCD","93649"
"CDRT4","284040"
"TVP23C-CDRT4","100533496"
"LINC02087","101928567"
"LGALS9C","654346"
"SLC47A2","146802"
"NOS2","4843"
"FOXN1","8456"
"OMG","4974"
"SPACA3","124912"
"TBC1D3L","101060376"
"FBXO47","494188"
"CSF3","1440"
"KRT12","3859"
"KRTAP2-3","730755"
"KRT33B","3884"
"KRT34","3885"
"KRT13","3860"
"GAST","2520"
"KLHL10","317719"
"KLHL11","55175"
"KCNH4","23415"
"SOST","50964"
"PYY","5697"
"GFAP","2670"
"SPATA32","124783"
"CRHR1","1394"
"RPRML","388394"
"ITGB3","3690"
"LRRC46","90506"
"CHAD","1101"
"CACNA1G","8913"
"LINC01999","388406"
"CACNG1","786"
"LINC01482","101928104"
"ABCA8","10351"
"LINC01497","102723487"
"KCNJ16","3773"
"LINC01152","102606463"
"LINC02003","146795"
"OTOP2","92736"
"ZACN","353174"
"RNF157-AS1","100507218"
"AANAT","15"
"ST6GALNAC1","55808"
"C17orf99","100141515"
"CEP295NL","100653515"
"LINC02078","100652929"
"NPTX1","4884"
"GCGR","2642"
"MYADML2","255275"
"LINC01895","105371964"
"LINC00668","400643"
"LINC01254","101927350"
"LINC01887","102724470"
"CHMP1B-AS1","109729129"
"LINC01443","400644"
"LINC01444","101927642"
"MIR133A1HG","102723167"
"HRH4","59340"
"AQP4-AS1","147429"
"PCAT18","728606"
"AQP4","361"
"DSG1-AS1","101927718"
"DSG2-AS1","100652770"
"TTR","7276"
"LINC01902","105372079"
"LINC00907","284260"
"STARD6","147323"
"LINC01415","100132501"
"RAX","30062"
"SERPINB13","5275"
"ZNF236-DT","100131655"
"GALR1","2587"
"LINC01896","645321"
"SALL3","27164"
"LINC00851","440757"
"CFAP61","26074"
"CST2","1470"
"BPIFB1","92747"
"ZNF341-AS1","101929746"
"MMP24","10893"
"FAM83C","128876"
"TLDC2","140711"
"PLCG1-AS1","101927117"
"SGK2","10110"
"GDAP1L1","78997"
"KCNS1","3787"
"WFDC5","149708"
"WFDC12","128488"
"DBNDD2","55861"
"WFDC6","140870"
"EPPIN","57119"
"WFDC10B","280664"
"STX16-NPEPL1","100534593"
"TUBB1","81027"
"EDN3","1908"
"MIR646HG","284757"
"CDH4","1002"
"LAMA5-AS1","101928158"
"NTSR1","4923"
"LINC00659","100652730"
"OGFR-AS1","101409261"
"BIRC7","79444"
"NKAIN4","128414"
"COL20A1","57642"
"SRMS","6725"
"RTEL1","51750"
"ZGPAT","84619"
"LIME1","54923"
"HCN2","610"
"CIRBP-AS1","148046"
"AMH","268"
"LINGO3","645191"
"TMPRSS9","360200"
"LINC01775","101928602"
"CATSPERD","257062"
"FUT6","2528"
"SLC25A41","284427"
"ARHGEF18","23370"
"ZNF177","7730"
"RAVER1","125950"
"ELAVL3","1995"
"ZNF491","126069"
"ZNF625-ZNF20","100529855"
"BEST2","54831"
"PALM3","342979"
"C19orf67","646457"
"ADGRE3","84658"
"CYP4F8","11283"
"CYP4F3","4051"
"CYP4F12","66002"
"OR10H5","284433"
"UCA1","652995"
"CIB3","117286"
"NWD1","284434"
"HOMER3-AS1","102724360"
"TSSK6","83983"
"TDRD12","91646"
"WDR88","126248"
"ZNF30-AS1","102723513"
"FFAR1","2864"
"FFAR3","2865"
"GPR42","2866"
"LINC01531","100128682"
"GAPDHS","26330"
"LINC01766","102723617"
"HSPB6","126393"
"NPHS1","4868"
"OVOL3","728361"
"CEACAM7","1087"
"CEACAM5","1048"
"PSG5","5673"
"SRRM5","100170229"
"CEACAM16","388551"
"PGLYRP1","8993"
"IGFL4","444882"
"IGFL3","388555"
"PNMA8C","110806277"
"SYNGR4","23546"
"SPACA4","171169"
"TULP2","7288"
"HRC","3270"
"KLK2","3817"
"C19orf84","147646"
"HAS1","3036"
"ZNF534","147658"
"VSTM1","284415"
"FCAR","2204"
"NLRP9","338321"
"VN1R1","57191"
"ZSCAN4","201516"
"ZSCAN1","284312"
"GAB4","128954"
"PRODH","5625"
"SLC7A4","6545"
"RIMBP3C","150221"
"IGLV2-23","28813"
"DRICH1","51233"
"GSTT4","25774"
"LINC01638","105372978"
"HORMAD2","150280"
"LIF-AS1","110806283"
"BPIFC","254240"
"PDXP","57026"
"KCNJ4","3761"
"MGAT3-AS1","104502417"
"ENTHD1","150350"
"DNAJB7","150353"
"EP300-AS1","101927279"
"LINC01589","100506737"
"PKDREJ","10343"
"TBC1D22A-AS1","642757"
"LINC01666","105372730"
"C21orf91-OT1","246312"
"CYYR1-AS1","100996571"
"LINC00159","100551499"
"KCNE2","9992"
"DSCR8","84677"
"LINC00323","284835"
"PLAC4","191585"
"LINC00111","54090"
"LINC00479","150135"
"ZNF295-AS1","150142"
"TFF2","7032"
"DNMT3L","29947"
"TSPEAR-AS2","114043"
"AJAP1","55966"
"CTRC","11330"
"SRARP","149563"
"KLHDC7A","127707"
"OPRD1","4985"
"GRIK3","2899"
"CYP4Z1","199974"
"ROR1-AS1","101927034"
"SYPL2","284612"
"GSTM5","2949"
"AMPD1","270"
"HMGCS2","3158"
"CA14","23632"
"RIIAD1","284485"
"FCRL4","83417"
"ATP1A4","480"
"ASTN1","460"
"CACNA1E","777"
"PM20D1","148811"
"IL24","11009"
"CAMK1G","57172"
"KCNH1","3756"
"FAM228A","653140"
"GCKR","2646"
"SLC8A1-AS1","100128590"
"IGKV1-16","28938"
"IGKV6-21","28906"
"RGPD3","653489"
"RGPD8","727851"
"LINC01087","101927994"
"HOXD10","3236"
"HOXD3","3232"
"HOXD4","3233"
"FSIP2","401024"
"LINC01827","105373818"
"C2orf80","389073"
"ERBB4","2066"
"NHEJ1","79840"
"SCG2","7857"
"HTR2B","3357"
"CCR8","1237"
"MYL3","4634"
"LINC02050","105377175"
"LINC00971","440970"
"EPHA3","2042"
"LINC01214","101928022"
"LINC00578","100505566"
"OSTN-AS1","106480738"
"GPR78","27201"
"LINC02506","102723828"
"ADGRL3","23284"
"UGT2B15","7366"
"ENAM","10117"
"LINC02562","105377283"
"CDKL2","8999"
"LINC02267","105377338"
"LINC02503","105377349"
"COL25A1","84570"
"MTRNR2L13","100463500"
"TRIM60","166655"
"FGF10","2255"
"CDC20B","166979"
"FAM81B","153643"
"TMED7-TICAM2","100302736"
"GLRA1","2741"
"HAVCR1","26762"
"C4A","720"
"C4B","721"
"CYP21A2","1589"
"PTCHD4","442213"
"EYS","346007"
"ADGRB3","577"
"KHDC3L","154288"
"DDX43","55510"
"TRAPPC3L","100128327"
"RAET1E-AS1","100652739"
"C6orf118","168090"
"ADCYAP1R1","117"
"TRGV7","6981"
"TRGV5","6978"
"CALCR","799"
"TAC1","6863"
"PVRIG","79037"
"MUC3A","4584"
"COL26A1","136227"
"LINC02476","105375475"
"GRM8","2918"
"VIPR2","7434"
"BMX","660"
"SYTL5","94122"
"CXorf65","158830"
"FGF16","8823"
"KLHL4","56062"
"ZCCHC12","170261"
"SLITRK2","84631"
"AVPR2","554"
"CPA6","57094"
"CSMD3","114788"
"PGM5P3-AS1","101929127"
"BNC2-AS1","111216284"
"AQP7","364"
"BMS1P14","101929959"
"LINC01506","101927015"
"AMBP","259"
"PLPP7","84814"
"GFI1B","8328"
"LCN6","158062"
"MUC6","4588"
"OR52I1","390037"
"TRIM34","53840"
"OR52N5","390075"
"OR2AG2","338755"
"ABCC8","6833"
"PTPN5","84867"
"BBOX1-AS1","103695435"
"MS4A6E","245802"
"LINC01537","101928555"
"GRIA4","2893"
"ARMC3","219681"
"ITGB1-DT","101929475"
"ANKRD30A","91074"
"LINC01553","283025"
"CABCOCO1","219621"
"CYP2C9","1559"
"PAX2","5076"
"HABP2","3026"
"TDRD1","56165"
"KNDC1","85442"
"ART4","420"
"OR6C75","390323"
"LINC02408","100507175"
"GLIPR1L1","256710"
"TMEM132C","92293"
"FZD10","11211"
"P2RX2","22953"
"LINC02340","105370125"
"MAB21L1","4081"
"TRPC4","7223"
"LINC01055","103752581"
"LINC00402","100507612"
"COL4A2-AS2","100129836"
"KLHL33","123103"
"RNASE3","6037"
"TRAV6","6956"
"TRAV20","28663"
"CMA1","1215"
"TTC6","319089"
"LINC02274","100506498"
"DIO3OS","64150"
"IGHD","3495"
"IGHV7-4-1","57289"
"IGHV1-12","28471"
"IGHV4-28","28400"
"IGHV4-31","28396"
"IGHV3-43","28426"
"IGHV3-49","28423"
"IGHV3-53","28420"
"IGHV4-59","28392"
"IGHV4-61","28391"
"IGHV3-64","28414"
"IGHV2-70","28454"
"HDC","3067"
"CYP19A1","1588"
"IGDCC3","9543"
"TPSD1","23430"
"ITGAD","3681"
"SALL1","6299"
"PKD1L3","342372"
"SPATA22","84690"
"ASPA","443"
"WSCD1","23302"
"VTN","7448"
"SLC13A2","9058"
"ASIC2","40"
"CCL14","6358"
"KRT222","125113"
"KRT36","8689"
"LRRC37A","9884"
"HOXB8","3218"
"SMIM36","101927367"
"CD300LB","124599"
"CCDC178","374864"
"ASXL3","80816"
"C20orf141","128653"
"PRND","23627"
"NNAT","4826"
"PEAK3","374872"
"CREB3L3","84699"
"FCER2","2208"
"CYP4F11","57834"
"SLC5A5","6528"
"ZNF676","163223"
"MAG","4099"
"LRRC4B","94030"
"LIM2","3982"
"KIR2DL1","3802"
"ZNF835","90485"
"IGLV5-48","28780"
"IGLV1-41","28824"
"IGLV2-18","28814"
"IGLV2-11","28816"
"ADORA2A","135"
"OLIG1","116448"
"LINC00160","54064"
"TFF1","7031"
"LINC01647","101929181"
"PADI1","29943"
"PLA2G2F","64600"
"HPCAL4","51440"
"LINC01788","101927244"
"ERICH3","127254"
"LHX8","431707"
"GSTM1","2944"
"REG4","83998"
"TTC24","164118"
"OR6N1","128372"
"CFAP126","257177"
"RXRG","6258"
"BRINP3","339479"
"REN","5972"
"GREM2","64388"
"GCSAML","148823"
"OR2L13","284521"
"GDF7","151449"
"CTNNA2","1496"
"SULT1C3","442038"
"LINC01889","105373597"
"TUBA3D","113457"
"LINC01124","440925"
"SP5","389058"
"UGT1A7","54577"
"UGT1A6","54578"
"UGT1A1","54658"
"LINC01266","101927215"
"CPNE9","151835"
"RBMS3-AS3","100873979"
"CCR3","1232"
"BSN","8927"
"DPPA4","55211"
"TRH","7200"
"AADAC","13"
"CFAP99","402160"
"COX7B2","170712"
"UGT2B10","7365"
"UGT2B11","10720"
"UGT2B28","54490"
"CSN1S1","1446"
"MMRN1","22915"
"NDNF","79625"
"IL21-AS1","100996941"
"LINC02435","107986311"
"SNHG27","101927305"
"LINC02172","105377443"
"LINC02266","105377466"
"FGB","2244"
"FGG","2266"
"SPOCK3","50859"
"GALNTL6","442117"
"GLRA3","8001"
"ADAM29","11086"
"LINC01511","100506791"
"LINC02223","646241"
"PLCXD3","345557"
"ISL1","3670"
"KCNN2","3781"
"LINC00992","728342"
"PCDHA6","56142"
"PCDHA7","56141"
"PCDHAC2","56134"
"CDX1","1044"
"GABRG2","2566"
"UNC5A","90249"
"FAM153A","285596"
"LINC02533","105374895"
"EHMT2-AS1","107986588"
"LRFN2","57497"
"PGC","5225"
"MEP1A","4224"
"GSTA3","2940"
"CGA","1081"
"TRDN","10345"
"NXPH1","30010"
"DDC-AS1","100129427"
"ZNF479","90827"
"CALN1","83698"
"ASB4","51666"
"SLC26A3","1811"
"CFTR","1080"
"LRGUK","136332"
"TRBV14","28573"
"FAM131B","9715"
"LINC01456","105373144"
"GATA1","2623"
"PAGE5","90737"
"AWAT2","158835"
"RPL36A-HNRNPH2","100529097"
"IL1RAPL2","26280"
"NCBP2L","392517"
"TENM1","10178"
"ARHGAP36","158763"
"CT45A10","102723631"
"SAGE1","55511"
"ZIC3","7547"
"MAGEA8-AS1","101410537"
"MAGEA8","4107"
"WASIR1","100128260"
"CSMD1","64478"
"NAT2","10"
"ADAM2","2515"
"SLC7A13","157724"
"LINC02055","107986980"
"GML","2765"
"LINC01239","441389"
"DBH","1621"
"FCN2","2220"
"TMEM210","100505993"
"OR51E2","81285"
"UBQLNL","143630"
"LINC02547","105376554"
"LUZP2","338645"
"GLYATL1B","100287520"
"MS4A3","932"
"KCNK4","50801"
"FAT3","120114"
"SMIM35","100526771"
"TECTA","7007"
"OR8G5","219865"
"IGSF9B","22997"
"ADARB2","105"
"ITIH2","3698"
"MALRD1","340895"
"LINC00844","100507008"
"MYPN","84665"
"SLIT1","6585"
"PNLIPRP3","119548"
"LINC01561","404216"
"TCERG1L-AS1","101927489"
"SYCE1","93426"
"LINC00940","100271702"
"KCNA5","3741"
"NANOGNB","360030"
"CLEC12B","387837"
"KLRC4-KLRK1","100528032"
"PRH2","5555"
"SLCO1B3","28234"
"SLCO1B1","10599"
"LINC02422","105369723"
"PDZRN4","29951"
"SLC38A4","55089"
"AMHR2","269"
"LINC02421","101927901"
"TPH2","121278"
"KCNC2","3747"
"KERA","11081"
"LINC00939","400084"
"LRCOL1","100507055"
"LINC00327","100506697"
"LINC00544","440131"
"LINC00563","100861554"
"LINC00448","100874176"
"EDDM3B","64184"
"TRAV12-2","28673"
"TRAV26-1","28657"
"TRAV30","28652"
"LINC02300","105370422"
"LINC02327","102724917"
"LINC02302","101927351"
"LINC02303","105370479"
"CCDC198","55195"
"PROX2","283571"
"LINC00221","338005"
"IGHV3-74","28408"
"PHGR1","644844"
"FOXB1","27023"
"LINC02568","102723344"
"LINC02204","101929151"
"LINC01579","283682"
"TPSG1","25823"
"LINC02177","101927009"
"GP2","2813"
"ACSM5","54988"
"ABCC12","94160"
"LINC02169","100996338"
"TAT","6898"
"HP","3240"
"CNTNAP4","85445"
"GLTPD2","388323"
"SHISA6","388336"
"CCL15","6359"
"TBC1D3C","414060"
"MAPT-AS1","100128977"
"STH","246744"
"OR4D1","26689"
"HSF5","124535"
"CA4","762"
"LINC01973","400624"
"LINC01926","105372147"
"DOK6","220164"
"GTSCR1","220158"
"PARAL1","101929371"
"OTOR","56914"
"NKX2-2","4821"
"CST4","1472"
"CST1","1469"
"DEFB118","117285"
"ITCH-AS1","106480737"
"GTSF1L","149699"
"LINC01711","79160"
"PLPPR3","79948"
"PLK5","126520"
"PLIN4","729359"
"TMEM221","100130519"
"LYPD4","147719"
"SULT2A1","6822"
"SIGLEC6","946"
"ZNF350-AS1","101669766"
"NLRP8","126205"
"RFPL2","10739"
"ISX","91464"
"ELFN2","114794"
"MOV10L1","54456"
"GRIK1-AS1","642976"
"LINC01786","101928895"
"CALML6","163688"
"LINC01714","102724539"
"MASP2","10747"
"CLCNKB","1188"
"PAX7","5081"
"SSBP3-AS1","619518"
"NFIA-AS2","100996570"
"C1orf141","400757"
"LINC01708","101928270"
"LINC01356","100996702"
"ADAM30","11085"
"HAPLN2","60484"
"CRP","1401"
"CASQ1","844"
"SERPINC1","462"
"LINC00303","284573"
"ERLNC1","101929441"
"FCAMR","83953"
"LYPLAL1-DT","643723"
"RNU6ATAC35P","106481171"
"LINC01865","105373350"
"LINC01248","102723818"
"LINC00487","400941"
"NT5C1B","93034"
"SLC3A1","6519"
"LINC01799","101060019"
"FABP1","2168"
"SLC9A4","389015"
"FOXD4L1","200350"
"GPR17","2840"
"THSD7B","80731"
"NXPH2","11249"
"LRP1B","53353"
"TBR1","10716"
"LINC01960","100128905"
"DIRC3-AS1","105373877"
"PRKAG3","53632"
"OTOS","150677"
"CCR9","10803"
"FBXW12","285231"
"SEMA3F-AS1","100129060"
"HTD2","109703458"
"FEZF2","55079"
"ZPLD1","131368"
"NR1I2","8856"
"KCNAB1-AS2","100874083"
"KCNAB1-AS1","100874084"
"IQCJ","654502"
"LINC01100","730109"
"LRRIQ4","344657"
"LINC00501","100820709"
"PEX5L","51555"
"HTR3E","285242"
"NCBP2-AS1","100874001"
"AFAP1-AS1","84740"
"DRD5","1816"
"GABRB1","2560"
"LNX1-AS1","100873939"
"STPG2","285555"
"FREM3","166752"
"RBM46","166863"
"LINC02211","105374693"
"SMIM15-AS1","101928630"
"LINC02057","105378992"
"LINC02122","105379036"
"VCAN-AS1","105379054"
"LINC01949","55338"
"LINC00491","285708"
"LINC01950","102467213"
"TSSK1B","83942"
"FTMT","94033"
"CTXN3","613212"
"SMIM32","389332"
"PCDHA3","56145"
"PCDHA13","56136"
"PCDHAC1","56135"
"PCDHGB3","56102"
"HTR4","3360"
"SOX30","11063"
"FOXCUT","101927703"
"LINC01149","101929111"
"LY6G6F-LY6G6D","110599563"
"CRISP3","10321"
"HCRTR2","3062"
"NKAIN2","154215"
"SLC35D3","340146"
"LINC01625","645434"
"NMBR","4829"
"LINC01449","101928773"
"HEPACAM2","253012"
"LAMB4","22798"
"ASB15","142685"
"SSMEM1","136263"
"CPA1","1357"
"TAS2R5","54429"
"OR9A4","130075"
"MGAM2","93432"
"CTAGE4","100128553"
"ARSH","347527"
"DACH2","117154"
"USP26","83844"
"TFDP3","51270"
"FAM167A-AS1","83656"
"SMIM18","100507341"
"PPDPFL","492307"
"EYA1","2138"
"ZFHX4-AS1","100192378"
"CNGB3","54714"
"CCAT2","101805488"
"MAFA-AS1","104326051"
"CCDC166","100130274"
"SCRT1","83482"
"IFNB1","3456"
"FOXD4L6","653404"
"LINC01507","101927477"
"MORN5","254956"
"OR1N2","138882"
"LHX3","8022"
"OR52K1","390036"
"NAV2-AS2","100874014"
"ALX4","60529"
"GPHA2","170589"
"KRTAP5-9","3846"
"CNTN5","53942"
"MMP20","9313"
"NXPE4","54827"
"IDI2","91734"
"PITRM1-AS1","100507034"
"ZNF32-AS1","414197"
"OR13A1","79290"
"OIT3","170392"
"DYDC1","143241"
"LINC00858","170425"
"CYP2C8","1558"
"DNTT","1791"
"TEX36","387718"
"MMP21","118856"
"TCERG1L","256536"
"SLC6A13","6540"
"LINC00942","100292680"
"FGF23","8074"
"TAS2R9","50835"
"TAS2R19","259294"
"PRB3","5544"
"OVCH1","341350"
"SYT10","341359"
"DBX2","440097"
"LINC02396","283332"
"KRT71","112802"
"KRT74","121391"
"KRT72","140807"
"APOF","319"
"C12orf56","115749"
"CCDC38","120935"
"NR1H4","9971"
"SLC5A8","160728"
"CASC18","101929110"
"PLA2G1B","5319"
"DNAH10OS","642797"
"LINC00621","100996930"
"SACS-AS1","100506680"
"C1QTNF9","338872"
"MTUS2-AS1","100874107"
"ZAR1L","646799"
"VWA8-AS1","100507240"
"LINC01065","102723875"
"PCDH20","64881"
"MIR4500HG","642345"
"F10-AS1","104413892"
"RNASE10","338879"
"RNF212B","100507650"
"C14orf39","317761"
"KCNH5","27133"
"ADAM21","8747"
"VRTN","55237"
"KCNK10","54207"
"CHGA","1113"
"LINC02279","107984637"
"DIO3","1735"
"TMEM179","388021"
"PWRN1","791114"
"SLC12A1","6557"
"SLC51B","123264"
"CYP1A1","1543"
"PCSK6-AS1","105371027"
"SLC5A11","115584"
"AQP8","343"
"TP53TG3D","729264"
"LINC00304","283860"
"SLC5A10","125206"
"ARL5C","390790"
"NEUROD2","4761"
"KRT27","342574"
"KRT28","162605"
"HOXB1","3211"
"PHOSPHO1","162466"
"MPO","4353"
"CPSF4L","642843"
"LINC02080","101928514"
